Mstar(Msol)	UV(G0)	Mdisc(Mjup)	SigmaDisc(g/cm^2)	Rdisc (AU)	log10Mdot(Msol/yr)
  0.29999999999999999        10000.000000000000        4.9710906517516715       0.16774787316054554        200.00000000000000       -6.1855411294819325     
  0.29999999999999999        10000.000000000000        3.7283179888137532       0.22366383088072739        150.00000000000000       -6.1746411617153871     
  0.29999999999999999        10000.000000000000        2.4855453258758358       0.33549574632109108        100.00000000000000       -5.8768299301387357     
  0.29999999999999999        10000.000000000000        1.8641589944068766       0.44732766176145478        75.000000000000000       -5.9705365945804729     
  0.29999999999999999        10000.000000000000        1.2427726629379179       0.67099149264218216        50.000000000000000       -6.2132721251019571     
  0.29999999999999999        10000.000000000000       0.99421813035033424       0.83873936580272768        40.000000000000000       -6.3473118170096630     
  0.29999999999999999        10000.000000000000       0.74566359776275060        1.1183191544036368        30.000000000000000       -6.5687422578488190     
  0.29999999999999999        10000.000000000000       0.49710906517516712        1.6774787316054554        20.000000000000000       -7.0343047184241918     
  0.29999999999999999        10000.000000000000       0.24855453258758356        3.3549574632109107        10.000000000000000       -7.9618492124238864     
  0.29999999999999999        10000.000000000000       0.12427726629379178        6.7099149264218214        5.0000000000000000       -8.0109275755395277     
  0.29999999999999999        10000.000000000000        2.4855453258758355E-002   33.549574632109106        1.0000000000000000       -8.6610452347536917     
  0.29999999999999999        10000.000000000000        28.120735277973282       0.23723131728288516        400.00000000000000       -5.4089337185638842     
  0.29999999999999999        10000.000000000000        24.605643368226620       0.27112150546615443        350.00000000000000       -5.7382974754495457     
  0.29999999999999999        10000.000000000000        21.090551458479961       0.31630842304384688        300.00000000000000       -5.7943547049383675     
  0.29999999999999999        10000.000000000000        17.575459548733303       0.37957010765261623        250.00000000000000       -5.8176232498427547     
  0.29999999999999999        10000.000000000000        14.060367638986641       0.47446263456577031        200.00000000000000       -5.6849214626855877     
  0.29999999999999999        10000.000000000000        10.545275729239981       0.63261684608769375        150.00000000000000       -5.5763033312273267     
  0.29999999999999999        10000.000000000000        7.0301838194933204       0.94892526913154063        100.00000000000000       -5.6800399273960753     
  0.29999999999999999        10000.000000000000        5.2726378646199903        1.2652336921753875        75.000000000000000       -5.5945029343712722     
  0.29999999999999999        10000.000000000000        3.5150919097466602        1.8978505382630813        50.000000000000000       -5.9932260938091817     
  0.29999999999999999        10000.000000000000        2.8120735277973283        2.3723131728288513        40.000000000000000       -6.0236363004359079     
  0.29999999999999999        10000.000000000000        2.1090551458479960        3.1630842304384688        30.000000000000000       -6.3716140992497206     
  0.29999999999999999        10000.000000000000        1.4060367638986642        4.7446263456577027        20.000000000000000       -6.9245659929424939     
  0.29999999999999999        10000.000000000000       0.70301838194933208        9.4892526913154054        10.000000000000000       -7.9299555515854259     
  0.29999999999999999        10000.000000000000       0.35150919097466604        18.978505382630811        5.0000000000000000       -8.0340368669833122     
  0.29999999999999999        10000.000000000000        7.0301838194933200E-002   94.892526913154057        1.0000000000000000       -8.2248552973657958     
  0.29999999999999999        10000.000000000000        62.879875658824709       0.53046535183635191        400.00000000000000       -5.6365483861881520     
  0.29999999999999999        10000.000000000000        55.019891201471623       0.60624611638440218        350.00000000000000       -5.6890977526742530     
  0.29999999999999999        10000.000000000000        47.159906744118530       0.70728713578180258        300.00000000000000       -5.5237058452920831     
  0.29999999999999999        10000.000000000000        39.299922286765444       0.84874456293816314        250.00000000000000       -5.3512979039004414     
  0.29999999999999999        10000.000000000000        31.439937829412354        1.0609307036727038        200.00000000000000       -5.2971697838675524     
  0.29999999999999999        10000.000000000000        23.579953372059265        1.4145742715636052        150.00000000000000       -5.4767423180452734     
  0.29999999999999999        10000.000000000000        15.719968914706177        2.1218614073454076        100.00000000000000       -5.3209605487052922     
  0.29999999999999999        10000.000000000000        11.789976686029632        2.8291485431272103        75.000000000000000       -5.3982431478132975     
  0.29999999999999999        10000.000000000000        7.8599844573530886        4.2437228146908152        50.000000000000000       -5.4938508419044982     
  0.29999999999999999        10000.000000000000        6.2879875658824709        5.3046535183635193        40.000000000000000       -5.5366804465006139     
  0.29999999999999999        10000.000000000000        4.7159906744118532        7.0728713578180260        30.000000000000000       -6.0701035705477588     
  0.29999999999999999        10000.000000000000        3.1439937829412354        10.609307036727039        20.000000000000000       -6.3961150852533315     
  0.29999999999999999        10000.000000000000        1.5719968914706177        21.218614073454077        10.000000000000000       -7.7618017402980231     
  0.29999999999999999        10000.000000000000       0.78599844573530886        42.437228146908154        5.0000000000000000       -8.3723482868794381     
  0.29999999999999999        10000.000000000000       0.15719968914706178        212.18614073454077        1.0000000000000000       -10.000000000000000     
  0.50000000000000000        10.000000000000000        1.6570302172505571E-002   1.3978989430045463E-004   400.00000000000000       -10.000000000000000     
  0.50000000000000000        10.000000000000000        1.4499014400942372E-002   1.5975987920051956E-004   350.00000000000000       -10.000000000000000     
  0.50000000000000000        10.000000000000000        1.2427726629379177E-002   1.8638652573393951E-004   300.00000000000000       -10.000000000000000     
  0.50000000000000000        10.000000000000000        1.0356438857815981E-002   2.2366383088072740E-004   250.00000000000000       -10.000000000000000     
  0.50000000000000000        10.000000000000000        8.2851510862527854E-003   2.7957978860090925E-004   200.00000000000000       -10.000000000000000     
  0.50000000000000000        10.000000000000000        6.2138633146895886E-003   3.7277305146787902E-004   150.00000000000000       -10.000000000000000     
  0.50000000000000000        10.000000000000000        4.1425755431263927E-003   5.5915957720181850E-004   100.00000000000000       -10.000000000000000     
  0.50000000000000000        10.000000000000000        3.1069316573447943E-003   7.4554610293575804E-004   75.000000000000000       -10.000000000000000     
  0.50000000000000000        10.000000000000000        2.0712877715631964E-003   1.1183191544036370E-003   50.000000000000000       -10.000000000000000     
  0.50000000000000000        10.000000000000000        1.6570302172505570E-003   1.3978989430045463E-003   40.000000000000000       -10.000000000000000     
  0.50000000000000000        10.000000000000000        1.2427726629379177E-003   1.8638652573393949E-003   30.000000000000000       -10.000000000000000     
  0.50000000000000000        10.000000000000000        8.2851510862527852E-004   2.7957978860090925E-003   20.000000000000000       -10.000000000000000     
  0.50000000000000000        10.000000000000000        4.1425755431263926E-004   5.5915957720181850E-003   10.000000000000000       -10.000000000000000     
  0.50000000000000000        10.000000000000000        2.0712877715631963E-004   1.1183191544036370E-002   5.0000000000000000       -10.000000000000000     
  0.50000000000000000        10.000000000000000        4.1425755431263934E-005   5.5915957720181847E-002   1.0000000000000000       -10.000000000000000     
  0.50000000000000000        10.000000000000000       0.52399896382353939        4.4205445986362666E-003   400.00000000000000       -7.4967078359737016     
  0.50000000000000000        10.000000000000000       0.45849909334559691        5.0520509698700191E-003   350.00000000000000       -7.5658451214637497     
  0.50000000000000000        10.000000000000000       0.39299922286765443        5.8940594648483561E-003   300.00000000000000       -7.5654437600201936     
  0.50000000000000000        10.000000000000000       0.32749935238971212        7.0728713578180266E-003   250.00000000000000       -7.5702809234228132     
  0.50000000000000000        10.000000000000000       0.26199948191176969        8.8410891972725333E-003   200.00000000000000       -7.9178820577170459     
  0.50000000000000000        10.000000000000000       0.19649961143382721        1.1788118929696712E-002   150.00000000000000       -8.2323762201670512     
  0.50000000000000000        10.000000000000000       0.13099974095588485        1.7682178394545067E-002   100.00000000000000       -10.000000000000000     
  0.50000000000000000        10.000000000000000        9.8249805716913607E-002   2.3576237859393424E-002   75.000000000000000       -10.000000000000000     
  0.50000000000000000        10.000000000000000        6.5499870477942423E-002   3.5364356789090133E-002   50.000000000000000       -10.000000000000000     
  0.50000000000000000        10.000000000000000        5.2399896382353928E-002   4.4205445986362668E-002   40.000000000000000       -10.000000000000000     
  0.50000000000000000        10.000000000000000        3.9299922286765446E-002   5.8940594648483557E-002   30.000000000000000       -10.000000000000000     
  0.50000000000000000        10.000000000000000        2.6199948191176964E-002   8.8410891972725336E-002   20.000000000000000       -10.000000000000000     
  0.50000000000000000        10.000000000000000        1.3099974095588482E-002  0.17682178394545067        10.000000000000000       -10.000000000000000     
  0.50000000000000000        10.000000000000000        6.5499870477942410E-003  0.35364356789090134        5.0000000000000000       -10.000000000000000     
  0.50000000000000000        10.000000000000000        1.3099974095588482E-003   1.7682178394545067        1.0000000000000000       -10.000000000000000     
  0.50000000000000000        10.000000000000000        5.8584865162444348        4.9423191100601088E-002   400.00000000000000       -6.5314020270035575     
  0.50000000000000000        10.000000000000000        5.1261757017138807        5.6483646972115532E-002   350.00000000000000       -6.5225026294195381     
  0.50000000000000000        10.000000000000000        4.3938648871833266        6.5897588134134794E-002   300.00000000000000       -7.5864688418453126     
  0.50000000000000000        10.000000000000000        3.6615540726527716        7.9077105760961747E-002   250.00000000000000       -7.6102824488168626     
  0.50000000000000000        10.000000000000000        2.9292432581222174        9.8846382201202176E-002   200.00000000000000       -7.6424671990710875     
  0.50000000000000000        10.000000000000000        2.1969324435916633       0.13179517626826959        150.00000000000000       -7.8848378906873693     
  0.50000000000000000        10.000000000000000        1.4646216290611087       0.19769276440240435        100.00000000000000       -8.3464529131955665     
  0.50000000000000000        10.000000000000000        1.0984662217958316       0.26359035253653917        75.000000000000000       -10.000000000000000     
  0.50000000000000000        10.000000000000000       0.73231081453055435       0.39538552880480871        50.000000000000000       -10.000000000000000     
  0.50000000000000000        10.000000000000000       0.58584865162444355       0.49423191100601094        40.000000000000000       -10.000000000000000     
  0.50000000000000000        10.000000000000000       0.43938648871833269       0.65897588134134788        30.000000000000000       -10.000000000000000     
  0.50000000000000000        10.000000000000000       0.29292432581222178       0.98846382201202188        20.000000000000000       -10.000000000000000     
  0.50000000000000000        10.000000000000000       0.14646216290611089        1.9769276440240438        10.000000000000000       -10.000000000000000     
  0.50000000000000000        10.000000000000000        7.3231081453055444E-002   3.9538552880480875        5.0000000000000000       -10.000000000000000     
  0.50000000000000000        10.000000000000000        1.4646216290611087E-002   19.769276440240436        1.0000000000000000       -10.000000000000000     
  0.50000000000000000        10.000000000000000        16.570302172505574       0.13978989430045463        400.00000000000000       -6.0418076154153688     
  0.50000000000000000        10.000000000000000        14.499014400942379       0.15975987920051957        350.00000000000000       -6.0208909779038535     
  0.50000000000000000        10.000000000000000        12.427726629379178       0.18638652573393952        300.00000000000000       -6.0071367235282986     
  0.50000000000000000        10.000000000000000        10.356438857815984       0.22366383088072742        250.00000000000000       -5.9910673741862164     
  0.50000000000000000        10.000000000000000        8.2851510862527871       0.27957978860090926        200.00000000000000       -6.1488388966126406     
  0.50000000000000000        10.000000000000000        6.2138633146895890       0.37277305146787904        150.00000000000000       -7.1951779391002209     
  0.50000000000000000        10.000000000000000        4.1425755431263935       0.55915957720181853        100.00000000000000       -8.2017663931753315     
  0.50000000000000000        10.000000000000000        3.1069316573447945       0.74554610293575807        75.000000000000000       -9.8761770613999715     
  0.50000000000000000        10.000000000000000        2.0712877715631968        1.1183191544036371        50.000000000000000       -10.000000000000000     
  0.50000000000000000        10.000000000000000        1.6570302172505571        1.3978989430045463        40.000000000000000       -10.000000000000000     
  0.50000000000000000        10.000000000000000        1.2427726629379179        1.8638652573393950        30.000000000000000       -10.000000000000000     
  0.50000000000000000        10.000000000000000       0.82851510862527855        2.7957978860090926        20.000000000000000       -10.000000000000000     
  0.50000000000000000        10.000000000000000       0.41425755431263928        5.5915957720181853        10.000000000000000       -10.000000000000000     
  0.50000000000000000        10.000000000000000       0.20712877715631964        11.183191544036371        5.0000000000000000       -10.000000000000000     
  0.50000000000000000        10.000000000000000        4.1425755431263936E-002   55.915957720181851        1.0000000000000000       -10.000000000000000     
  0.50000000000000000        10.000000000000000        46.867892129955479       0.39538552880480871        400.00000000000000       -5.5509315893931435     
  0.50000000000000000        10.000000000000000        41.009405613711046       0.45186917577692426        350.00000000000000       -5.5420692281718731     
  0.50000000000000000        10.000000000000000        35.150919097466613       0.52718070507307835        300.00000000000000       -5.5376608365183566     
  0.50000000000000000        10.000000000000000        29.292432581222172       0.63261684608769397        250.00000000000000       -5.5310929993290747     
  0.50000000000000000        10.000000000000000        23.433946064977739       0.79077105760961741        200.00000000000000       -5.5464243138526772     
  0.50000000000000000        10.000000000000000        17.575459548733306        1.0543614101461567        150.00000000000000       -6.0596516516974885     
  0.50000000000000000        10.000000000000000        11.716973032488870        1.5815421152192348        100.00000000000000       -7.5016007352868170     
  0.50000000000000000        10.000000000000000        8.7877297743666531        2.1087228202923134        75.000000000000000       -9.3884663770467789     
  0.50000000000000000        10.000000000000000        5.8584865162444348        3.1630842304384696        50.000000000000000       -10.000000000000000     
  0.50000000000000000        10.000000000000000        4.6867892129955484        3.9538552880480875        40.000000000000000       -10.000000000000000     
  0.50000000000000000        10.000000000000000        3.5150919097466615        5.2718070507307830        30.000000000000000       -10.000000000000000     
  0.50000000000000000        10.000000000000000        2.3433946064977742        7.9077105760961750        20.000000000000000       -10.000000000000000     
  0.50000000000000000        10.000000000000000        1.1716973032488871        15.815421152192350        10.000000000000000       -10.000000000000000     
  0.50000000000000000        10.000000000000000       0.58584865162444355        31.630842304384700        5.0000000000000000       -10.000000000000000     
  0.50000000000000000        10.000000000000000       0.11716973032488870        158.15421152192349        1.0000000000000000       -10.000000000000000     
  0.50000000000000000        10.000000000000000        104.79979276470787       0.88410891972725336        400.00000000000000       -5.3189700043360189     
  0.50000000000000000        10.000000000000000        91.699818669119381        1.0104101939740038        350.00000000000000       -5.3217711312720448     
  0.50000000000000000        10.000000000000000        78.599844573530916        1.1788118929696711        300.00000000000000       -5.3277386156299631     
  0.50000000000000000        10.000000000000000        65.499870477942423        1.4145742715636054        250.00000000000000       -5.3939087409443189     
  0.50000000000000000        10.000000000000000        52.399896382353937        1.7682178394545067        200.00000000000000       -5.4918162279100704     
  0.50000000000000000        10.000000000000000        39.299922286765458        2.3576237859393423        150.00000000000000       -5.9958800173440752     
  0.50000000000000000        10.000000000000000        26.199948191176968        3.5364356789090134        100.00000000000000       -6.2447274948966935     
  0.50000000000000000        10.000000000000000        19.649961143382729        4.7152475718786846        75.000000000000000       -7.2345987527869324     
  0.50000000000000000        10.000000000000000        13.099974095588484        7.0728713578180269        50.000000000000000       -9.5317122670589498     
  0.50000000000000000        10.000000000000000        10.479979276470788        8.8410891972725345        40.000000000000000       -10.000000000000000     
  0.50000000000000000        10.000000000000000        7.8599844573530895        11.788118929696711        30.000000000000000       -10.000000000000000     
  0.50000000000000000        10.000000000000000        5.2399896382353939        17.682178394545069        20.000000000000000       -10.000000000000000     
  0.50000000000000000        10.000000000000000        2.6199948191176969        35.364356789090138        10.000000000000000       -10.000000000000000     
  0.50000000000000000        10.000000000000000        1.3099974095588485        70.728713578180276        5.0000000000000000       -10.000000000000000     
  0.50000000000000000        10.000000000000000       0.26199948191176969        353.64356789090135        1.0000000000000000       -10.000000000000000     
  0.50000000000000000        100.00000000000000        1.6570302172505571E-002   1.3978989430045463E-004   400.00000000000000       -8.8084319634784709     
  0.50000000000000000        100.00000000000000        1.4499014400942372E-002   1.5975987920051956E-004   350.00000000000000       -8.8743941797952868     
  0.50000000000000000        100.00000000000000        1.2427726629379177E-002   1.8638652573393951E-004   300.00000000000000       -8.8950856315065323     
  0.50000000000000000        100.00000000000000        1.0356438857815981E-002   2.2366383088072740E-004   250.00000000000000       -9.0507360959746848     
  0.50000000000000000        100.00000000000000        8.2851510862527854E-003   2.7957978860090925E-004   200.00000000000000       -8.9031569224938636     
  0.50000000000000000        100.00000000000000        6.2138633146895886E-003   3.7277305146787902E-004   150.00000000000000       -10.000000000000000     
  0.50000000000000000        100.00000000000000        4.1425755431263927E-003   5.5915957720181850E-004   100.00000000000000       -10.000000000000000     
  0.50000000000000000        100.00000000000000        3.1069316573447943E-003   7.4554610293575804E-004   75.000000000000000       -10.000000000000000     
  0.50000000000000000        100.00000000000000        2.0712877715631964E-003   1.1183191544036370E-003   50.000000000000000       -10.000000000000000     
  0.50000000000000000        100.00000000000000        1.6570302172505570E-003   1.3978989430045463E-003   40.000000000000000       -10.000000000000000     
  0.50000000000000000        100.00000000000000        1.2427726629379177E-003   1.8638652573393949E-003   30.000000000000000       -10.000000000000000     
  0.50000000000000000        100.00000000000000        8.2851510862527852E-004   2.7957978860090925E-003   20.000000000000000       -10.000000000000000     
  0.50000000000000000        100.00000000000000        4.1425755431263926E-004   5.5915957720181850E-003   10.000000000000000       -10.000000000000000     
  0.50000000000000000        100.00000000000000        2.0712877715631963E-004   1.1183191544036370E-002   5.0000000000000000       -10.000000000000000     
  0.50000000000000000        100.00000000000000        4.1425755431263934E-005   5.5915957720181847E-002   1.0000000000000000       -10.000000000000000     
  0.50000000000000000        100.00000000000000       0.52399896382353939        4.4205445986362666E-003   400.00000000000000       -7.4390272387670908     
  0.50000000000000000        100.00000000000000       0.45849909334559691        5.0520509698700191E-003   350.00000000000000       -7.4359268150503697     
  0.50000000000000000        100.00000000000000       0.39299922286765443        5.8940594648483561E-003   300.00000000000000       -7.4381216772689900     
  0.50000000000000000        100.00000000000000       0.32749935238971212        7.0728713578180266E-003   250.00000000000000       -7.4322734468372342     
  0.50000000000000000        100.00000000000000       0.26199948191176969        8.8410891972725333E-003   200.00000000000000       -7.4204724446403194     
  0.50000000000000000        100.00000000000000       0.19649961143382721        1.1788118929696712E-002   150.00000000000000       -7.4050795675144965     
  0.50000000000000000        100.00000000000000       0.13099974095588485        1.7682178394545067E-002   100.00000000000000       -7.8425106421721944     
  0.50000000000000000        100.00000000000000        9.8249805716913607E-002   2.3576237859393424E-002   75.000000000000000       -8.5620991843776331     
  0.50000000000000000        100.00000000000000        6.5499870477942423E-002   3.5364356789090133E-002   50.000000000000000       -10.000000000000000     
  0.50000000000000000        100.00000000000000        5.2399896382353928E-002   4.4205445986362668E-002   40.000000000000000       -10.000000000000000     
  0.50000000000000000        100.00000000000000        3.9299922286765446E-002   5.8940594648483557E-002   30.000000000000000       -10.000000000000000     
  0.50000000000000000        100.00000000000000        2.6199948191176964E-002   8.8410891972725336E-002   20.000000000000000       -10.000000000000000     
  0.50000000000000000        100.00000000000000        1.3099974095588482E-002  0.17682178394545067        10.000000000000000       -10.000000000000000     
  0.50000000000000000        100.00000000000000        6.5499870477942410E-003  0.35364356789090134        5.0000000000000000       -10.000000000000000     
  0.50000000000000000        100.00000000000000        1.3099974095588482E-003   1.7682178394545067        1.0000000000000000       -10.000000000000000     
  0.50000000000000000        100.00000000000000        5.8584865162444348        4.9423191100601088E-002   400.00000000000000       -6.3906648926964129     
  0.50000000000000000        100.00000000000000        5.1261757017138807        5.6483646972115532E-002   350.00000000000000       -6.3830823038587887     
  0.50000000000000000        100.00000000000000        4.3938648871833266        6.5897588134134794E-002   300.00000000000000       -6.3748920331541772     
  0.50000000000000000        100.00000000000000        3.6615540726527716        7.9077105760961747E-002   250.00000000000000       -6.3696222698598985     
  0.50000000000000000        100.00000000000000        2.9292432581222174        9.8846382201202176E-002   200.00000000000000       -6.3811443015206439     
  0.50000000000000000        100.00000000000000        2.1969324435916633       0.13179517626826959        150.00000000000000       -6.3454684440864710     
  0.50000000000000000        100.00000000000000        1.4646216290611087       0.19769276440240435        100.00000000000000       -6.4476900154643184     
  0.50000000000000000        100.00000000000000        1.0984662217958316       0.26359035253653917        75.000000000000000       -7.0919530490325053     
  0.50000000000000000        100.00000000000000       0.73231081453055435       0.39538552880480871        50.000000000000000       -9.2697587038593952     
  0.50000000000000000        100.00000000000000       0.58584865162444355       0.49423191100601094        40.000000000000000       -10.000000000000000     
  0.50000000000000000        100.00000000000000       0.43938648871833269       0.65897588134134788        30.000000000000000       -10.000000000000000     
  0.50000000000000000        100.00000000000000       0.29292432581222178       0.98846382201202188        20.000000000000000       -10.000000000000000     
  0.50000000000000000        100.00000000000000       0.14646216290611089        1.9769276440240438        10.000000000000000       -10.000000000000000     
  0.50000000000000000        100.00000000000000        7.3231081453055444E-002   3.9538552880480875        5.0000000000000000       -10.000000000000000     
  0.50000000000000000        100.00000000000000        1.4646216290611087E-002   19.769276440240436        1.0000000000000000       -10.000000000000000     
  0.50000000000000000        100.00000000000000        16.570302172505574       0.13978989430045463        400.00000000000000       -5.9316219872439095     
  0.50000000000000000        100.00000000000000        14.499014400942379       0.15975987920051957        350.00000000000000       -5.9547182061528607     
  0.50000000000000000        100.00000000000000        12.427726629379178       0.18638652573393952        300.00000000000000       -5.9292781918816493     
  0.50000000000000000        100.00000000000000        10.356438857815984       0.22366383088072742        250.00000000000000       -5.9012682140507486     
  0.50000000000000000        100.00000000000000        8.2851510862527871       0.27957978860090926        200.00000000000000       -5.8801769912083541     
  0.50000000000000000        100.00000000000000        6.2138633146895890       0.37277305146787904        150.00000000000000       -5.8600608357668902     
  0.50000000000000000        100.00000000000000        4.1425755431263935       0.55915957720181853        100.00000000000000       -6.1049309212997489     
  0.50000000000000000        100.00000000000000        3.1069316573447945       0.74554610293575807        75.000000000000000       -6.3212463990471708     
  0.50000000000000000        100.00000000000000        2.0712877715631968        1.1183191544036371        50.000000000000000       -8.7844276169489177     
  0.50000000000000000        100.00000000000000        1.6570302172505571        1.3978989430045463        40.000000000000000       -10.000000000000000     
  0.50000000000000000        100.00000000000000        1.2427726629379179        1.8638652573393950        30.000000000000000       -10.000000000000000     
  0.50000000000000000        100.00000000000000       0.82851510862527855        2.7957978860090926        20.000000000000000       -10.000000000000000     
  0.50000000000000000        100.00000000000000       0.41425755431263928        5.5915957720181853        10.000000000000000       -10.000000000000000     
  0.50000000000000000        100.00000000000000       0.20712877715631964        11.183191544036371        5.0000000000000000       -10.000000000000000     
  0.50000000000000000        100.00000000000000        4.1425755431263936E-002   55.915957720181851        1.0000000000000000       -10.000000000000000     
  0.50000000000000000        100.00000000000000        46.867892129955479       0.39538552880480871        400.00000000000000       -5.4737622940743567     
  0.50000000000000000        100.00000000000000        41.009405613711046       0.45186917577692426        350.00000000000000       -5.4473211969375805     
  0.50000000000000000        100.00000000000000        35.150919097466613       0.52718070507307835        300.00000000000000       -5.4364619881085749     
  0.50000000000000000        100.00000000000000        29.292432581222172       0.63261684608769397        250.00000000000000       -5.4225810196514006     
  0.50000000000000000        100.00000000000000        23.433946064977739       0.79077105760961741        200.00000000000000       -5.4193888012223743     
  0.50000000000000000        100.00000000000000        17.575459548733306        1.0543614101461567        150.00000000000000       -5.4272780820113153     
  0.50000000000000000        100.00000000000000        11.716973032488870        1.5815421152192348        100.00000000000000       -6.0224135984814406     
  0.50000000000000000        100.00000000000000        8.7877297743666531        2.1087228202923134        75.000000000000000       -6.7430899869919436     
  0.50000000000000000        100.00000000000000        5.8584865162444348        3.1630842304384696        50.000000000000000       -8.5508819409113599     
  0.50000000000000000        100.00000000000000        4.6867892129955484        3.9538552880480875        40.000000000000000       -10.000000000000000     
  0.50000000000000000        100.00000000000000        3.5150919097466615        5.2718070507307830        30.000000000000000       -10.000000000000000     
  0.50000000000000000        100.00000000000000        2.3433946064977742        7.9077105760961750        20.000000000000000       -10.000000000000000     
  0.50000000000000000        100.00000000000000        1.1716973032488871        15.815421152192350        10.000000000000000       -10.000000000000000     
  0.50000000000000000        100.00000000000000       0.58584865162444355        31.630842304384700        5.0000000000000000       -10.000000000000000     
  0.50000000000000000        100.00000000000000       0.11716973032488870        158.15421152192349        1.0000000000000000       -10.000000000000000     
  0.50000000000000000        100.00000000000000        104.79979276470787       0.88410891972725336        400.00000000000000       -5.2158362075051183     
  0.50000000000000000        100.00000000000000        91.699818669119381        1.0104101939740038        350.00000000000000       -5.2079751981947604     
  0.50000000000000000        100.00000000000000        78.599844573530916        1.1788118929696711        300.00000000000000       -5.2070916329247803     
  0.50000000000000000        100.00000000000000        65.499870477942423        1.4145742715636054        250.00000000000000       -5.2275773191777937     
  0.50000000000000000        100.00000000000000        52.399896382353937        1.7682178394545067        200.00000000000000       -5.2406809012976616     
  0.50000000000000000        100.00000000000000        39.299922286765458        2.3576237859393423        150.00000000000000       -5.4295510786217260     
  0.50000000000000000        100.00000000000000        26.199948191176968        3.5364356789090134        100.00000000000000       -5.8439087409443182     
  0.50000000000000000        100.00000000000000        19.649961143382729        4.7152475718786846        75.000000000000000       -6.3360566476931632     
  0.50000000000000000        100.00000000000000        13.099974095588484        7.0728713578180269        50.000000000000000       -7.7695510786217259     
  0.50000000000000000        100.00000000000000        10.479979276470788        8.8410891972725345        40.000000000000000       -8.3958800173440746     
  0.50000000000000000        100.00000000000000        7.8599844573530895        11.788118929696711        30.000000000000000       -9.0601209135987624     
  0.50000000000000000        100.00000000000000        5.2399896382353939        17.682178394545069        20.000000000000000       -10.000000000000000     
  0.50000000000000000        100.00000000000000        2.6199948191176969        35.364356789090138        10.000000000000000       -10.000000000000000     
  0.50000000000000000        100.00000000000000        1.3099974095588485        70.728713578180276        5.0000000000000000       -10.000000000000000     
  0.50000000000000000        100.00000000000000       0.26199948191176969        353.64356789090135        1.0000000000000000       -10.000000000000000     
  0.50000000000000000        1000.0000000000000        1.6570302172505571E-002   1.3978989430045463E-004   400.00000000000000       -9.1406184931779695     
  0.50000000000000000        1000.0000000000000        1.4499014400942372E-002   1.5975987920051956E-004   350.00000000000000       -9.1499150423700151     
  0.50000000000000000        1000.0000000000000        1.2427726629379177E-002   1.8638652573393951E-004   300.00000000000000       -9.1542095661330709     
  0.50000000000000000        1000.0000000000000        1.0356438857815981E-002   2.2366383088072740E-004   250.00000000000000       -8.6669104387694826     
  0.50000000000000000        1000.0000000000000        8.2851510862527854E-003   2.7957978860090925E-004   200.00000000000000       -8.2876045367093063     
  0.50000000000000000        1000.0000000000000        6.2138633146895886E-003   3.7277305146787902E-004   150.00000000000000       -8.8060551001191847     
  0.50000000000000000        1000.0000000000000        4.1425755431263927E-003   5.5915957720181850E-004   100.00000000000000       -8.7881891810468407     
  0.50000000000000000        1000.0000000000000        3.1069316573447943E-003   7.4554610293575804E-004   75.000000000000000       -8.8614560395376074     
  0.50000000000000000        1000.0000000000000        2.0712877715631964E-003   1.1183191544036370E-003   50.000000000000000       -9.8674349723249097     
  0.50000000000000000        1000.0000000000000        1.6570302172505570E-003   1.3978989430045463E-003   40.000000000000000       -10.000000000000000     
  0.50000000000000000        1000.0000000000000        1.2427726629379177E-003   1.8638652573393949E-003   30.000000000000000       -10.000000000000000     
  0.50000000000000000        1000.0000000000000        8.2851510862527852E-004   2.7957978860090925E-003   20.000000000000000       -10.000000000000000     
  0.50000000000000000        1000.0000000000000        4.1425755431263926E-004   5.5915957720181850E-003   10.000000000000000       -10.000000000000000     
  0.50000000000000000        1000.0000000000000        2.0712877715631963E-004   1.1183191544036370E-002   5.0000000000000000       -10.000000000000000     
  0.50000000000000000        1000.0000000000000        4.1425755431263934E-005   5.5915957720181847E-002   1.0000000000000000       -10.000000000000000     
  0.50000000000000000        1000.0000000000000       0.52399896382353939        4.4205445986362666E-003   400.00000000000000       -7.3565527292276460     
  0.50000000000000000        1000.0000000000000       0.45849909334559691        5.0520509698700191E-003   350.00000000000000       -7.3499745368120104     
  0.50000000000000000        1000.0000000000000       0.39299922286765443        5.8940594648483561E-003   300.00000000000000       -7.3373019028904229     
  0.50000000000000000        1000.0000000000000       0.32749935238971212        7.0728713578180266E-003   250.00000000000000       -7.3295698305972437     
  0.50000000000000000        1000.0000000000000       0.26199948191176969        8.8410891972725333E-003   200.00000000000000       -7.3176895162659319     
  0.50000000000000000        1000.0000000000000       0.19649961143382721        1.1788118929696712E-002   150.00000000000000       -7.3061000618262888     
  0.50000000000000000        1000.0000000000000       0.13099974095588485        1.7682178394545067E-002   100.00000000000000       -7.2711282653336848     
  0.50000000000000000        1000.0000000000000        9.8249805716913607E-002   2.3576237859393424E-002   75.000000000000000       -7.5926815253117210     
  0.50000000000000000        1000.0000000000000        6.5499870477942423E-002   3.5364356789090133E-002   50.000000000000000       -7.6017778952011037     
  0.50000000000000000        1000.0000000000000        5.2399896382353928E-002   4.4205445986362668E-002   40.000000000000000       -8.3149179661772319     
